https://www.uber.com/careers/list/132166,Sr Staff ML Software Engineer - Uber Eats Pricing,266000.0,Machine Learning,Engineering,"Seattle, Washington   |   San Francisco, California   |   Sunnyvale, California",":Software engineering at Uber develops next gen technologies that change how millions of users across the globe travel, eat and earn. Our products need to optimize dynamic networks of consumers and earners at massive scale, delivering reliability, throughput and economics. We’re looking for engineers who are innovators at heart and push boundaries in areas of dynamic pricing, mechanism design, machine learning & algorithms, distributed systems, large scale system design. As software engineering,  you will work on projects critical to Uber’s needs with the opportunity to collaborate across teams and functions as you and our fast-paced business grows. We require our engineers to be versatile, display leadership qualities and passionate about new problems across the stack.With technical and leadership expertise, you will be a senior tech lead within the Eats marketplace organization, responsible for defining and driving solutions for key strategic problems in the space of consumer pricing, engagement and incentive for Uber Eats. You will manage project priorities, deadlines and deliverables and design, develop, test, deploy and maintain software solutions.  You will work with product owners, data scientists and business teams to translate key insights and business opportunities into technical solutions, lead architecture design, implementation and productionization efforts.","Defining and driving solutions for key strategic problems in the space of consumer pricing, engagement and incentive for Uber Eats.. Manage project priorities, deadlines and deliverables and design, develop, test, deploy and maintain software solutions.. Partner with product owners, data scientists and business teams to translate key insights and business opportunities into technical solutions. Lead architecture design, implementation and productionization efforts across stack and solutions","BS or equivalent industry in Computer Science, Mathematics, Statistics or related field. Minimum 7 years experience in software development, design & architecture and launching software products. Industry experience in designing highly scalable and reliable engineering systems","Master’s degree or PhD in Computer Science, Engineering or a related technical field.. Minimum 5 years of hands-on experience in developing machine learning or deep learning solutions for real world problems. 3+ years of experience working in a complex, matrixed organization involving cross-functional, and/or cross-business projects.. Industry experience in one or more of the following - Reinforcement Learning, Bayesian Optimization, Multitask Learning. Industry experience or background in Mechanism Design and Pricing. Prove track record of collaboration and leadership, and enthusiastic to take on new problems across the full-stack as we continue to push technology forward"
https://www.uber.com/careers/list/131689,Software Engineer II - Driver Pricing,166750.0,Backend,Engineering ,"San Francisco, California","We are looking for a passionate and talented Software Engineer to join our Driver Algorithmic Pricing team at Uber. In this role, you will be at the forefront of developing cutting-edge solutions to optimize pricing algorithms that enhance the experience for our drivers and riders. You will work on a variety of technical challenges ranging from algorithm development and machine learning to backend infrastructure and analytics.Your contributions will directly impact the efficiency and effectiveness of our pricing strategies, ensuring that Uber remains a leader in the ride-sharing industry.---- ","Design, implement, and optimize pricing algorithms that dynamically adjust to market conditions, ensuring fair and efficient pricing for drivers and riders.. Collaborate with data scientists, product managers, and other engineers to develop and deploy machine learning models that enhance our pricing strategies.. Build and maintain scalable backend services and infrastructure that support pricing algorithms and related systems.. Develop and enhance our analytics and experimentation infrastructure to facilitate data-driven decision-making and continuous improvement of our pricing models.. Contribute to platform and developer/testing infrastructure to ensure robust and reliable delivery of software solutions.. Participate in code reviews, provide constructive feedback, and mentor junior engineers to foster a culture of continuous learning and improvement.. Stay up-to-date with the latest advancements in technology and bring innovative ideas to improve our pricing algorithms and infrastructure.","Bachelor's degree in Computer Science, Engineering, Mathematics, or a related field.. 3+ years of experience in software development, with a strong foundation in data structures, algorithms, and software design.. Proficiency in at least one programming language such as Java, C++, Python, or Go.. Experience with backend development and infrastructure.. Familiarity with machine learning concepts and applications.. Strong problem-solving skills and the ability to think algorithmically.","Master’s degree or higher in Computer Science, Engineering, or a related field.. 5+ years of experience in software engineering roles.. Experience with optimization techniques and algorithmic development.. Hands-on experience with large-scale distributed systems and microservices architecture.. Knowledge of experimentation infrastructure and A/B testing methodologies.. Proven track record of working on platform and developer/testing infrastructure.. Excellent communication skills and ability to collaborate effectively with cross-functional teams."
https://www.uber.com/careers/list/131384,Customer Support Representative (CSR) - Croatian speaker,,Community Operations ,,"Krakow, Poland","At Uber, providing excellent customer support that establishes trust for riders and driver partners - our community - is a core feature of our product experience! We help people resolve their issues and turn unhappy users into our most loyal advocates. The right candidate is always looking for unique and exciting ways to resolve problems with exceptional support and exceptional communication, ensuring that problems are resolved promptly while developing trustworthy relationships with our community.Location: Krakow, PolandWorking model: Hybrid (min 50% time per month assigned to work from the office, weekends excluded)","Deliver high-quality service across multiple support platforms (email, chat, phone).. Be a passionate advocate for users while answering any questions that come your way. Show empathy to frustrated users while solving problems and addressing unsatisfactory experiences. Build loyalty among new users and get our early adopters to fall in love with Uber all over again. Triage issues and escalate them when necessary","Croatian language C1 level. English language B2 level. Exceptional communication skills: Effective communicator, verbal & written.. Detail Oriented: Proven ability to multi-task and follow through while paying strict attention to detail.. Naturally Curious: Coachability, openness to incorporating feedback, and dedication to the improvement of your craft.. Excellent Teammate: You collaborate internally or across functional/regional areas to get the best possible outcome partners/councils.. An Owner: Passionate and dedicated, you are deeply committed to taking Uber support to the next level and rising to the occasion to solve problems, big and small. You have the initiative to solve problems on your own.. Passionate: A genuine passion for Uber and exceptional customer support experiences.",Previous experience 6 months of experience in customer support
https://www.uber.com/careers/list/132408,"Staff Software Engineer, Fullstack",,Fullstack,Engineering,"Hyderabad, India   |   Bangalore, India",,"Architect, design, and develop robust backend services and scalable APIs.. Lead the development and optimization of frontend applications using modern JavaScript frameworks.. Oversee the integration of complex data workflows and ETL pipelines.. Ensure the scalability, performance, and reliability of software applications.. Conduct code reviews, design discussions, and technical mentorship.. Collaborate with cross-functional teams to deliver comprehensive, end-to-end solutions.. Stay current with emerging technologies and industry trends to drive innovation.. Troubleshoot and resolve critical issues in production and development environments.. Provide strategic technical leadership to influence the direction of Uber’s technology stack.. Develop and maintain comprehensive documentation for software projects and processes.","10+ years of experience in full-stack software development.. Expert proficiency in backend technologies such as Java, Python, Node.js, or Go.. Extensive experience with frontend frameworks like React, Angular, or Vue.js.. Deep understanding of database technologies, including SQL and NoSQL databases.. Strong knowledge of data engineering principles and ETL processes.. Proficiency with cloud platforms like AWS, GCP, or Azure.. Experience with designing and developing RESTful APIs.. Mastery of version control systems such as Git.. Exceptional problem-solving skills and ability to lead collaborative teams.. Excellent communication skills, both verbal and written.",
https://www.uber.com/careers/list/130524,"Account Representative, Midwest",,Sales,Sales &amp; Account Management ,"Chicago, Illinois",,"Own and manage a pipeline of local small and medium restaurants to sign new partnerships in your geographic region with a mix of cold-calling (at least 50 dials per day) and in-person meetings. Create a great first-impression and act as an ambassador of Uber Eats to develop long-term partnerships and clearly communicate the value of Uber. Manage contract negotiation to establish the foundation of a strong working relationship with our restaurant partners, including sustainable economics for both parties. Help us identify and build standard processes and collaborate with the Account Management team to support a seamless onboarding experience for each new restaurant partner. Proactively maintain communication channels with prospects via phone, email, and face-to-face meetings",Minimum 1+ years total professional sales experience or 0+ years with a Bachelor’s Degree (earned or in progress) and exposure to sales through internships or other experiences. Passionate about sales and about helping restaurants and merchants grow their business with Uber Eats,"Minimum 1+ year work experience in sales (full cycle sales preferred). Experience with Salesforce and Google Suite. Good communicator and enjoy working on teams that value collaboration. Willingness to roll up your sleeves and demonstrate persistence and perseverance, you aren't fearful of rejection or cold-calling. Comfortable thinking on your feet, genuinely curious and like to ask questions. Excited to learn - This is a great role to grow or build your career in sales. No fear of picking up the phone - this role is 70% on the phone and 30% in the field"
https://www.uber.com/careers/list/132225,Head of Consumer Growth - Grocery and Retail,171000.0,Operations,,"New York, New York   |   Chicago, Illinois   |   San Francisco, California   |   Miami, Florida",,"Strategy: Develop and drive alignment around a focused growth strategy for the Uber Grocery business across the US and Canada markets considering the broad competitive environment. Able to identify areas for Uber to differentiate sustainably for its consumers. To do this, you will develop a deep understanding of the broader industry trends and be able to identify and explore go-to-market opportunities ahead of competitors with a short, mid, and long-term vision. Budget management: Set vision, develop strategy, and manage a large budget around consumer growth strategies and tactics to enable us to win in the US&Canada across all verticals within Grocery and Retail. Be willing to make trade offs to optimize the ROI from team & investments to successfully maximize long term growth. Operations: Lead a team to deliver operational excellence and continuously optimize to improve margins and efficiency. Partner effectively with a broader Delivery Operations team to ensure US Grocery continues to improve on growth metrics. Analyze sophisticated data, drive segmentation models, and aggregate insights to drive key business decisions - especially around growth investments. Campaign management: Design and execute weekly, monthly and seasonal plans - ensuring Uber customers get compelling promotions, and merchandising to drive discoverability, engagement and ultimately maximize profitable growth. Stakeholder Management: Engage internal and external stakeholders for Uber GR. Engage with local merchant partners, as well as being the Ops counterpart and voice on needs, requests, escalations, planning to cross-functional partners (i.e. Marketing, Product, CommOps, and other Ops verticals). Leadership: Lead, motivate a 10+ person high-caliber operations team, while continuing to create a high-performing, engaged organization. End-to-end accountability: Champion key strategic consumer-focused projects end-to-end by collaborating and working cross-functionally with other operations teams as well as Product, Marketing, Finance, Communications, etc. and deliver on project objectives. Define critical metrics to track business performance; report findings to senior leadership to define long-term strategy and decision-making to accelerate growth.","9+ years of growth operations, business/ general management, strategy, planning, management consulting or similar experience. Excel/Google Sheets proficiency, SQL proficiency preferred. 2+ years experience managing teams, including having managers as direct reports. Retail or CPG experience highly preferred","Clear, confident, and compelling communication - excellent written and verbal communication skills, and the ability to communicate complex information clearly to a range of audiences. Must be able to influence a wide variety of stakeholders and navigate a matrixed org.. Data-driven decision mentality and sound business judgment - understands what drives value for each group in our marketplace and can make tradeoff decisions to reflect this. Ability to thrive in a fast-paced and ambiguous environment. You have experience delivering on multifaceted, sophisticated projects with many partners and stakeholders across the business and externally. Committed to attracting and retaining the brightest minds from all backgrounds, while cultivating the power of a diverse organization. Experience inbuilding high-performing and engaged teams. Proven ability to balance multiple critical tasks and consistently delivering against tight, firm deadlines. Experience with quantitative data analysis, deep measurable insights, modeling, and sophisticated test plan design and analysis"
https://www.uber.com/careers/list/132138,"Sr Program Manager, Quality Platforms",144500.0,Community Operations,,"New York, New York   |   Phoenix, Arizona   |   San Francisco, California   |   Chicago, Illinois","Community Operations is pioneering how Uber manages experience support around the globe. This role will own the foundational platforms our Quality teams use to measure and improve the experience of our customer interactions. We are searching for a Quality Platforms lead who will own our current and future tech stack, building and executing the strategy to take our programs to the next level.   This leader will be a subject matter expert to all Quality programs teams on the best way to leverage our technology and systems to meet the goals of the Global Quality org.  This role requires strong organizational and consulting skills, and the ideal candidate should possess a unique blend of technical expertise and program management skills.","Quality Management System: Provide consulting support to Quality program teams on how to build new programs or evolve existing ones in our tooling. Be an SME on system data schemas and how processes on the UI impact data outputs.. Sampling: Act as a primary consultant to coordinate the build of data sets, new data infrastructure, sampling processes, and evaluate and document impacts to evaluation forms.. Platform Strategy: Planning and alignment of all Quality tools, prioritization of enhancements, tracking product roadmap requests and in-house builds.  Evaluate potential tech partners through Tech Pilots, conducting User Acceptance Testing (UAT) as necessary.. System Governance: Establish and manage governance processes to drive standardization, check system health metrics, proper usage of system, access rights, global system settings, etc.. Own IT/Data Relationships: Own the IT relationship with external vendors, oversee system maintenance cycles and key rotations. Coordinate with A&I and Data Infrastructure teams on data accuracy and completeness of QMS platforms.. Platform Implementation: Lead implementation of new software within Quality as needed, consult on data pipeline creation with engineers and analysts. Develop tooling strategies for new modalities (video, self-service, etc), ensuring effective implementation.. People Leadership: Supervise a small team of System Administrators responsible for governance tasks, troubleshooting system issues, and managing access requests.","5+ years of experience in operations and/or program management, with 2+ years of experience in a quality programs role. Experience building, aligning, and managing strategic tooling/ platforms roadmaps. Process mapping and systematic improvement experience. 3+ yrs in a role demonstrating successful cross-functional stakeholder management. Understanding of AI/ GenAI capabilities and applicability to contact center support functions. Basic knowledge of SQL, data structures. Strong data analytics skills. Bachelor's Degree or equivalent experience","Experience implementing and managing new software within a global, matrixed environment.. Deep understanding of Quality operations and has experience managing QMS platforms.. Existing knowledge/ prior experience managing Nice QC & Nexidia is a plus. Experience building Quality scoring automations is a plus"
https://www.uber.com/careers/list/132543,,,,,,,,,
https://www.uber.com/careers/list/132451,"Public Policy Manager, ANZ",,Public Policy ,,"Sydney, Australia",,"Develop, own and execute an end to end engagement strategy for specific public policy issues.. Work closely in partnership with our business leaders—across ridesharing and Uber Eats—to support new product innovations and to grow Uber’s brand and profile with policy makers, including governments, parliamentarians, third parties and academics.. Represent the business externally, including public speaking engagements, and with State and Federal politicians.","A self starter: Uber is a company of entrepreneurs and we want to work with people who enjoy building things from the bottom up. Things change fast in our world so you'll need to be highly adaptable as well as calm under pressure.. A great advocate: You'll need the intellectual rigor to grasp complex policy issues as well as the ability to articulate clearly and simply how apps like Uber can help improve transportation for everyone—both orally and in writing.. A thought leader: We’re changing the way cities move, so we need people who can help us think about the future.. A strong campaigner: You'll need to put together proactive campaigns involving passengers, drivers and third parties that demonstrate there's a better alternative to the status quo. That means having a bias for action in everything you do—and a willingness to engage constructively in the debate.. A team player: Success at Uber depends on the ability to organize different teams (internally and externally) around shared goals. It's why we're looking for well organized people who enjoy working with others to get things done—and who can deal with the ambiguity that sometimes comes from working cross-functionally.","Ideally you would have 7+ years of experience in government, legal and/or policy. Expertise in industrial relations or financial services would be advantageous but we are open to people who have experience in another walk of life, who intuitively get this stuff and may be looking for a career change."
https://www.uber.com/careers/list/132547,Safety Investigation Team Lead I,,Community Operations ,,"Tokyo, Japan",,"You'll be tasked to manage safety, media and legal escalations, in an innovative way at a company that's growing at an amazing speed and changing constantly. Lead, motivate, and develop high performing teams within a time-sensitive and demanding environment to deliver on operational KPIs. You will be managing a team size in the range of 10 to 20 Specialists. Transform our current support systems into something that drives immense value for the company. Dive deep into the numbers and make data-driven process improvements.. Be a passionate advocate for all users and answer any questions that come your way in a high stress, fast moving environment.. Work with our engineering and process teams to improve internal tools and user experience. Listen attentively to the voice of Uber's community and provide feedback to the rest of the company.. Pilot and own and prioritize new initiatives and support-driven projects to continuously improve the level of support we provide. Establish a culture of ""safety first"" and ""doing the right thing"" even when not popular, by setting the right tone from the top. Flexible to working in shifts","Minimum of 3 years of customer support operations experience. Prior professional experience with optimization, processes, systematic organization, program/project management. Demonstrated Data/Analytics experience; Excel proficiency. Exceptional writing and verbal communication skills. Experience working in high-volume or super dynamic work environment","People management experience of at least 4 years. People management experience with demonstrated ability to effectively manage, set team goals, develop people to their highest levels of performance, and guide your teams through challenging managerial situations. Previous managerial or project lead experience"
https://www.uber.com/careers/list/132242,"Partner Success Associate, Key Accounts | Grocery & Retail, ANZ",,Account Management,Sales &amp; Account Management,"Melbourne, Australia   |   Sydney, Australia",,"Work alongside a Key Account Director (KAD) to provide outstanding customer experience and drive shared business growth within our highest value merchant partners. Advance the strategic priorities of a portfolio by coordinating performance improvement projects, driving initiatives to increase store activations and account penetration and handling select growth initiatives. Interpret, through data analysis, opportunities and threats to the merchant partners’ business and provide recommendations to drive growth within the partnership. Find opportunities to improve the merchant experience and success, working both cross-functionally and building trust across multiple collaborators across the merchant partner’s corporate network to achieve this","A consistent track record - you’ll have previous customer or partner facing experience at an Enterprise level. Merchant Appreciation - a merchant first, merchant always mentality and a passion for working directly with merchants. Commercial savvy - understanding of how businesses and organisation work and how to navigate a partner’s business (including building credibility and rapport with senior audiences). Previous experience working in or with the retail industry. Data competence - strong data and analytical capability to be able to understand and analyse sophisticated problems and develop recommendations/solutions based on data",
https://www.uber.com/careers/list/131338,"Engenheira de Software II, Backend - Grocery: Vaga Exclusiva para Mulheres",,Backend,Engineering ,"Sao Paulo, Brazil",,"Graduação e/ou experiência profissional nas áreas de engenharia e tecnologia, ou correlacionados.. Experiência na área de desenvolvimento de software, com foco em Backend.. Inglês: Nível avançado para conversação e confiança para escrever e ler em inglês (é importante que você sinta confiança no seu inglês para participar de reuniões e troca com pessoas de outras nacionalidades, além das entrevistas). É importante também que tenha disponibilidade para desenvolver suas habilidades na língua inglesa, caso necessário.. Mentalidade Construtiva: disposição e abertura para pedir ajuda, aprender e crescer.. Foco em impacto: possuir um foco em gerar resultados e impacto para todos os usuários, não apenas para uma parcela dos usuários.. Propósito: capacidade de articular porque essa é a vaga certa para você e para sua história.. Transformação: se sentir bem trabalhando em um ambiente inovador e cheio de mudanças, atuando com ambiguidades e com diferentes pontos de vista.",Possuir experiência prévia trabalhando em produtos e/ou times globais.. Possuir experiência com soluções de alta escalabilidade.. Possuir experiência com sistemas distribuídos.,
https://www.uber.com/careers/list/132250,"Territory Account Manager - Uber Eats, Portugal",,Account Management,Sales &amp; Account Management ,"Lisbon, Portugal","Despite being a worldwide company, we recognize that Uber Eats' path to success originates from a strong local presence, deeply involving our partners (restaurants and couriers) in this journey. The Commercial Account Managers embody this strategy, by driving the development of specific cities/areas, with a strong focus on restaurants. This role is a rare opportunity to help grow Uber Eats in Portugal with a strong sense of ownership, strategic vision, and client obsession, which will have a direct impact on the success of one of Uber Eats’ fastest growing countries and drive a step-change in the evolution of the food delivery business. This role calls for a combination of strong client obsession, relationship management skills, and strong operational execution skills to get stuff done at scale.What You ","Develop Uber Eats in specific areas and/or cities, focusing on both topline (orders and client growth) and bottom line (average basket), particularly in the restaurant dimension.. Identify key restaurants to acquire to keep enriching the selection available on Uber Eats, coordinating with the dedicated sales team to close deals.. Create long-term relationships with restaurant accounts in your area, maximizing their financials, marketing efforts, engagement, and satisfaction.. Acquire extensive knowledge of the area and cities to identify further development options for Uber Eats (e.g., extending opening hours, covering new suburbs).. Act as an ambassador of Uber Eats' mission, brand, and product.. Negotiate terms and manage deals to ensure a competitive advantage in the market.. Drive initiatives to increase customer satisfaction and restaurant partner engagement.","1-3 years of experience in a sales or account management role.. Track record in account management or in a client-facing role, with a willingness to learn.. Exceptional empathy, organizational skills, and integrity, with great follow-through on tasks.. Ability to take initiative, work independently, and adapt to a constantly changing work environment.. Strategic thinking and problem-solving abilities.. Passion for Uber and a strong drive to be at the forefront of a highly visible, fast-growing brand.. Strong organizational skills to handle multiple complex and urgent issues simultaneously.. Analytical skills with experience in Excel, Google Sheets, Google Presentations, and Salesforce.. Team player who contributes to a synergistic work environment.. Exceptional speaking, reading comprehension, and writing skills in both Portuguese and English.","Flexibility to travel across the country to meet with restaurant accounts.. Experience in negotiation and deal-making, ensuring favorable terms and conditions."
https://www.uber.com/careers/list/131728,Safety Investigations Specialist II (Night Shift),,Community Operations ,,"Taipei City, Taiwan (ROC)",,"You will need to provide thorough phone/email support to our customers and driver partners to build trust and encourage customer dedication. Accurately document case details, analyze information, and provide recommendations to important team members from time to time.. Identifies and advises on medium and long-term reputation risk, trigger-points, and scenarios. Provide insights to members of the Leadership Team to help drive continuous improvement.. Deep dives into the data and get involved in ad hoc tasks of team or Lob-specific projects","Be an excellent communicator: You build trust with riders and driver-drivers who use Uber/the Uber network/platform through your communication. You have a way with words and enjoy expressing your thoughts in your emails and phone conversations that reflect the Uber get ahead.. In a safety-focused team, it is imperative that you have a deep understanding of the audience that you are catering to, to find the right way to connect with the target audience. Strong, grammatically accurate English & Mandarin Chinese skills are a must.. Be customer-obsessed: You are passionate about customer experience, and instantly build a rapport with the riders and driver-drivers who use Uber/the Uber network/platform by being enlightening, acknowledging the situation, and displaying a genuine willingness to help.. Be a problem solver: Not all customer issues are straightforward. You are someone who is passionate about putting the customer first and finding the right solutions no matter how challenging the situation.. Be process compliant: You should know how to balance freedom of expression and process compliance making it easy for riders and driver-partners to feel the Uber love while making it easy to analyze ways to scale support.. Customer emotional intelligence- You have a deep understanding of the user experience and the ability to resolve customer support requests in unique and creative ways.. Strong written and verbal communication skills including ability to listen effectively and to confidently voice concerns diplomatically.. Desire to learn - You're a highly motivated self-starter, with an eagerness to learn and grow, and you are receptive to feedback.",English and Mandarin Chinese. Experience in customer support (preferrably with phone support experience). Able to establish trust and effective working collaborations. Ability to leverage multiple resources to advise and support critical decisions. Stable internet connection at home. Working space at home to make sensitive and confidential calls
https://www.uber.com/careers/list/132290,Partner Engineer I,,Other,Engineering ,"Tokyo, Japan",,"Degree in Computer Science, a related discipline, or meaningful industry experience.. 3 years + of experience in an external-facing technical role. Intimate knowledge of APIs and adjacent technologies. SQL and/or other data analytics skills. Excellent communication and interpersonal skills, with the ability to effectively engage with both technical and non-technical senior stakeholders. Strong problem-solving skills and a proactive, results-driven approach. Programming or development skills a plus",,
https://www.uber.com/careers/list/130697,Data Analyst - Market Intelligence,,Strategy &amp; Planning,Operations,"Mexico City, Mexico   |   Sao Paulo, Brazil",":We are looking for an individual who has strong analytical skills and strategic business sense. As a Strategy & Planning Associate, you'll join our Business Strategy vertical under Latam S&P Mobility team. The team works to understand the strategy and performance of Uber through a combination of external and internal data. Uber operates in a diverse array of markets and product categories filled with rapidly evolving competing options; assessing the success or failure of a product or strategy depends on understanding this context. Doing this, and doing it well, is an interesting and difficult problem. The team uses its expertise in data analysis, statistical modeling, economics, and business to build scalable data products and generate insights that drive our strategy and investment decisions. You will work closely with world-class Operators, Product Managers, Data Scientists, and Global Operations, to build a product that impacts Uber's business and customers every step of the way.","Data analytics: Develop market intelligence reports or metrics, quality control processes, and build insights based on those analysis and reports.. Business Sense: Monitor, understand, and interpret key operational and financial metrics to help figure out strategy and action plans. Develop and apply understanding of the levers that move our business.. Problem Solving: Identify the root cause of risks and opportunities, propose multiple, practical solutions, and weigh tradeoffs to recommend best approach. Process Optimization: Implement, optimize, and scale core analyses and processes across Latam and beyond, regularly reviewing performance.. Stakeholder Management: Maintain productive working relationships with immediate team and cross-functional partners across operations, marketing, customer support, product, policy, and legal to scope, test and implement initiatives.","Education: We encourage people from all backgrounds to apply. Years of Experience/Industry: 3+ years in Market intelligence, consulting, strategy, Economics, and Engineering. Data analytics: Exceptional Analytical, Excel, and data management skills. SQL experience. Experience with statistical analysis and coding (Python, Hive, Spark).. Data-Driven Mentality: Make strategic decisions based on data analysis and interpretation. Experience getting in the weeds of data, balanced with the ability to see the big picture. Teamwork: Demonstrate optimism, respect others, and work well in a team. Ability to work with people from diverse backgrounds and responsibilities. Maintains healthy working relationships, even in disagreements. Executional Excellence: Ability to work and accomplish multiple tasks in parallel, delivering results in a fast-paced and ambiguous environment, while maintaining high-quality work standards. Planning & Organization: Ability to create detailed project plans with project stages, milestones, basic interdependencies, and owners",
https://www.uber.com/careers/list/132273,New Suits Processor,,Legal ,,"Sao Paulo, Brazil","Insurance is a critical part of our business, and we are constantly innovating in this area. The Uber Legal team is currently searching for a New Suits Processor with experience in insurance defense litigation.This role is based in São Paulo, Brazil.Do you want to bring your expertise to Uber?","High-volume processing related to case intake including review and triage of correspondence, pleadings and lawsuits.. Originate approximately 100+ files per month in our Matter Management System with detailed attention to documenting initial facts, querying for relevant data, calendaring important deadlines and issuing assigned tasks to in-house paralegals and attorneys.. Collaborate with the in-house Insurance Team to provide proper notice to our insurers.. Assist with administrative requests as necessary.. Review, categorize, organize, track and update information and legal documents within our matter management system.. Prioritize and manage a large volume of cases and projects. Design, build and deliver engaging presentations for internal and external audiences.. Respond directly to requests from insurers and other stakeholders.","Basic understanding of the litigation lifecycle, especially service of process, and insurance defense.. English and Portuguese proficiency. Ability to process high volumes of data quickly and efficiently.. Ability to switch between different types of tasks seamlessly and efficiently throughout the day.. Ability to prioritize tasks in order to meet deadlines.. Ability to work and communicate across teams in order to determine the most efficient method to complete tasks and deadlines.. Strong typing skills (speed and accuracy).. Excellent verbal/writing communication skills.. Independent, motivated, organized, self-starter capable of working in a fast paced and high stakes setting.. Self-motivation and the ability to work both on a team and independently.. Technical know-how with at least an intermediate level of computer skills, including a working knowledge of Google Suite, Excel, Word, Adobe, Box and other web-based applications.. Experience working in a high-pressure, fast-paced environment with efficiency and accuracy.. Flexibility and willingness to help out wherever needed.",Spanish proficiency. Experience in a legal/claims department.. A general understanding of Auto and General Liability Insurance.. Salesforce or other CRM/database experience.. Working knowledge of any cloud-based document management system.
https://www.uber.com/careers/list/132172,Engineering Manager: Stateful Platform,,Manager,Engineering ,"Aarhus, Denmark","The Stateful Platform team builds Uber’s infrastructure to deploy and run all database engines, and other stateful systems such as MySQL, Docstore, Redis, ZooKeeper, Kafka, and HDFS for all of Uber worldwide. Our mission is to run all Uber's storage solutions at scale, with high availability, low cost, and a high level of automation. All changes are automated such as doing kernel upgrades, handling host failures, or expanding storage clusters.About the teamWe manage close to 100,000 hosts, millions of containers, and exabytes of storage across multiple geographical regions with availability zones in Uber’s own data centers, AWS, and GCP. Databases are dockerized and co-located on hosts with intelligent placement to optimize utilization and failure domain anti-affinity to improve efficiency and reliability. Services are written in Go with a strong focus on clean, readable code with unit and integration test coverage. All code changes are peer-reviewed.We have great opportunities ahead to extend the integrations with the different database engines and to increase fleet-wide efficiency by optimizing scheduling, host lifecycle processes, auto-scaling, and resource forecasting. We strive to automate all operations that are currently handled by on-call engineers with the end goal of having a fully self-healing system - without compromising on availability or reliability.Our team comprises a balanced combination of junior and senior engineers with a broad range of experiences across the industry. We value ideas over hierarchy, getting things done, and having a measurable impact on the business. We work closely with our partner teams in San Francisco, Palo Alto, Seattle, New York, and Bangalore.Basic Qualifications5+ years of professional software development experience3+ years of proven experience with direct people management, including growing and mentoring engineers at different levelsExperience in designing and building world-class softwarePreferred QualificationsExperience with Amazon AWS, Google Cloud Platform (GCP), or similarExperience with container platforms such as Kubernetes or MesosExperience in building large-scale distributed systemsA consistent record of working across a larger organization - not just across teamsStrong Linux experience, networking protocols, Linux tools, and libraries","5+ years of professional software development experience. 3+ years of proven experience with direct people management, including growing and mentoring engineers at different levels. Experience in designing and building world-class software","Experience with Amazon AWS, Google Cloud Platform (GCP), or similar. Experience with container platforms such as Kubernetes or Mesos. Experience in building large-scale distributed systems. A consistent record of working across a larger organization - not just across teams. Strong Linux experience, networking protocols, Linux tools, and libraries","Drive the technical alignment with partner teams, in particular on fleet management processes with the Infrastructure Foundations and Metal teams. Own roadmap execution and delivery of projects with high quality. Grow, mentor, and develop a team of skilled software engineers. Recruit high-quality engineering talent for the team. Contribute to the engineering culture and uphold the processes that will shape the team. Help define the future of Uber Infrastructure's Stateful Platform"
https://www.uber.com/careers/list/132192,Staff Software Engineer - Delivery Search Platform,230000.0,Backend,Engineering,"Sunnyvale, California   |   San Francisco, California   |   Seattle, Washington","If you want to work on information retrieval, query engines, search indexing, and scalable ingestion, then the Delivery Search Platform team is for you. We are part of the Delivery org with a mission to build a scalable search platform that powers business-critical surfaces of Uber Eats and Grocery.The team owns the search, ingestion and indexing piece of the Delivery Backend Platform and is responsible for building fast, reliable, and efficient search and feed indexes.---- What You ","Lead the design and architecture of a high-performance search infrastructure prioritizing scalability, reliability, and efficiency.. Design and build fast & reliable data pipelines (batch and real-time), schema frameworks, and search indexes. Collaborate with data science and engineering teams to integrate and validate search, feed & machine learning solutions end-to-end. Optimize existing infrastructure for correctness, efficiency & reliability. Build data quality monitoring tools that provide visibility to our stakeholders.. Participate in oncall rotations, and engineering excellence initiatives to improve the reliability of services.. Mentor junior engineers, fostering a culture of knowledge exchange and continuous improvement","BS or MS in Computer Science or a related technical discipline, or equivalent experience.. Strong programming (we mainly use Go, Java & Python) and debugging skills.. Experience in building distributed fault tolerant systems and deploying high-performance production services with robust monitoring and logging practices.","Experience with Apache Lucene, ElasticSearch, OpenSearch, DSL's, Query Engines is a strong plus. Big Data & Micro-Services: Experience working with data at scale, including experience with some or all of the following: Spark, Hive, Kafka, Flink, Distributed Databases (e.g. HBase, Cassandra, etc), Redis.. 5+ years of experience building and managing distributed systems."
https://www.uber.com/careers/list/132160,"Sales Manager, Uber Japan",,Operations ,,"Tokyo, Japan",,"Represent Uber and establish relationships with senior leadership within taxi fleet companies.. Drive efforts to enhance fleet and driver acquisition, engagement, and retention by tailoring value propositions to fleet and driver needs.. Execute Uber's supply growth strategy in Japan.. Continuously set and achieve sales targets.","A minimum of 7 years of B2B Sales experience within traditional Japanese industries.. A proven track record of devising breakthrough sales strategies and consistently surpassing sales targets.. Proficiency in partnership building, account management, and operational excellence, including data analysis, contract closures, and budget management.. Demonstrated ability to collaborate effectively with cross-functional teams in both Japanese and English.. Excellent communication skills with internal and external stakeholders, supported by fluency in Japanese and Business-level English.. Willingness to travel for business trips (once a week or more on average).",
